;dataset;featureset;imputation;dim_reduction;init_train_len;test_len;split_perc;kernel;alpha;n_restarts_optimizer;standardize;normalize_y;one_step_ahead;optimized_kernel;RMSE_Train_RW;RMSE_Test_RW;RMSE_Train_seasRW;RMSE_Test_seasRW;RMSE_Train_HA;RMSE_Test_HA;RMSE_Train;RMSE_Test;shuf_cv_rmse_mean;shuf_cv_rmse_std;shuf_cv_rmse_0;shuf_cv_rmse_1;shuf_cv_rmse_2;shuf_cv_rmse_3;shuf_cv_rmse_4
1317;GeneralCashierData_weekly;full;mean;pca;;;0,8;Matern(length_scale=1, nu=1.5) + RationalQuadratic(alpha=1, length_scale=1) + WhiteKernel(noise_level=1);1000;10;True;True;False;Matern(length_scale=1e+05, nu=1.5) + RationalQuadratic(alpha=0.0104, length_scale=691) + WhiteKernel(noise_level=1e-05);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1042,9000399365;2313,0240566153;1000,9976293528;92,227324377;942,5528085641;1078,2101005365;846,5773332695;1061,5649563349;1076,082948059
1764;GeneralCashierData_weekly;full;mean;pca;;;0,8;31.6**2 * RBF(length_scale=1) + RationalQuadratic(alpha=1, length_scale=1);1000;5;True;True;False;0.00316**2 * RBF(length_scale=1.17) + RationalQuadratic(alpha=0.00774, length_scale=402);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1042,8995007755;2313,0237874417;1000,9976293592;92,2273243789;942,5528080538;1078,2101010828;846,5773335915;1061,564956124;1076,0829479439
1353;GeneralCashierData_weekly;full;mean;pca;;;0,8;31.6**2 * ExpSineSquared(length_scale=1, periodicity=52) * RBF(length_scale=1);1000;10;False;True;False;0.00316**2 * ExpSineSquared(length_scale=1, periodicity=52.1) * RBF(length_scale=1.15);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1042,9003051405;2313,0242499764;1000,9976295237;92,2273243551;942,5528084291;1078,2101012384;846,5773336836;1061,5649562511;1076,0829480163
823;GeneralCashierData_weekly;full;mean;None;;;0,8;31.6**2 * Matern(length_scale=1, nu=1.5) * ExpSineSquared(length_scale=1, periodicity=52);1000;5;True;True;False;0.00316**2 * Matern(length_scale=1.06, nu=1.5) * ExpSineSquared(length_scale=1, periodicity=52.1);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1042,9003051578;2313,0242499608;1000,9976295264;92,2273243748;942,5528084585;1078,2101012287;846,5773336293;1061,56495628;1076,0829480355
1018;GeneralCashierData_weekly;full;mean;pca;;;0,8;31.6**2 + RationalQuadratic(alpha=1, length_scale=1) + WhiteKernel(noise_level=1);1000;10;True;True;False;0.00669**2 + RationalQuadratic(alpha=3.08e+04, length_scale=4.53e+04) + WhiteKernel(noise_level=1e-05);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1042,9003156406;2313,0242499499;1000,9976295683;92,2273243716;942,5528085438;1078,2101012631;846,577333652;1061,5649563259;1076,0829480565
1053;GeneralCashierData_weekly;full;mean;pca;;;0,8;Matern(length_scale=1, nu=1.5) * RationalQuadratic(alpha=1, length_scale=1) + RBF(length_scale=1);1000;5;True;True;False;Matern(length_scale=10.3, nu=1.5) * RationalQuadratic(alpha=120, length_scale=1.61e-05) + RBF(length_scale=5e+04);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1041,858457195;2313,0242499565;1000,9976295778;92,227324368;942,5528085599;1078,2101012697;846,577333665;1061,5649563343;1076,0829480603
11;GeneralCashierData_weekly;full;mean;None;;;0,8;31.6**2 * RationalQuadratic(alpha=1, length_scale=1) + RBF(length_scale=1);0,001;0;False;True;False;0.00316**2 * RationalQuadratic(alpha=1, length_scale=1) + RBF(length_scale=1);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1,0418480491;2313,0242499617;1000,9976295782;92,2273243552;942,5528085618;1078,2101012531;846,5773336902;1061,5649563329;1076,0829480532
1048;GeneralCashierData_weekly;full;mean;pca;;;0,8;31.6**2 * Matern(length_scale=1, nu=1.5) * RationalQuadratic(alpha=1, length_scale=1);1000;5;False;True;False;0.00316**2 * Matern(length_scale=1.02, nu=1.5) * RationalQuadratic(alpha=0.998, length_scale=1.01);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1042,9003052399;2313,0242499825;1000,9976295874;92,2273243552;942,5528085557;1078,2101012772;846,5773337089;1061,5649563343;1076,0829480607
1479;GeneralCashierData_weekly;full;mean;pca;;;0,8;31.6**2 * Matern(length_scale=1, nu=1.5) * RationalQuadratic(alpha=1, length_scale=1);1000;10;False;True;False;0.00316**2 * Matern(length_scale=1.02, nu=1.5) * RationalQuadratic(alpha=0.998, length_scale=1.01);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1042,9003052399;2313,0242499825;1000,9976295874;92,2273243552;942,5528085557;1078,2101012772;846,5773337089;1061,5649563343;1076,0829480607
726;GeneralCashierData_weekly;full;mean;None;;;0,8;31.6**2 + ExpSineSquared(length_scale=1, periodicity=52);1000;10;False;True;False;0.00617**2 + ExpSineSquared(length_scale=4.59e+03, periodicity=52.6);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1042,9003156736;2313,0242499906;1000,9976295886;92,2273243512;942,552808672;1078,2101013703;846,5773336587;1061,5649562308;1076,0829480113
831;GeneralCashierData_weekly;full;mean;None;;;0,8;31.6**2 * RBF(length_scale=1);1000;10;True;True;False;0.00316**2 * RBF(length_scale=1.05);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1042,900305243;2313,0242499857;1000,9976295914;92,2273243539;942,5528085642;1078,2101012732;846,5773337126;1061,5649563422;1076,0829480646
702;GeneralCashierData_weekly;full;mean;None;;;0,8;31.6**2 * ExpSineSquared(length_scale=1, periodicity=52) * RBF(length_scale=1);1000;5;True;True;False;0.00316**2 * ExpSineSquared(length_scale=1, periodicity=52) * RBF(length_scale=1.05);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1042,9003052451;2313,0242499859;1000,9976295929;92,2273243537;942,552808567;1078,2101012742;846,5773337136;1061,5649563441;1076,0829480656
811;GeneralCashierData_weekly;full;mean;None;;;0,8;31.6**2 + Matern(length_scale=1, nu=1.5) + ExpSineSquared(length_scale=1, periodicity=52);0,001;5;False;True;False;0.0042**2 + Matern(length_scale=1e-05, nu=1.5) + ExpSineSquared(length_scale=1e+05, periodicity=62);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1,0418584572;2313,0242499843;1000,9976296071;92,2273243834;942,5528085096;1078,2101012593;846,5773337047;1061,5649564365;1076,0829481256
1003;GeneralCashierData_weekly;full;mean;pca;;;0,8;RationalQuadratic(alpha=1, length_scale=1) + WhiteKernel(noise_level=1);1000;5;True;True;False;RationalQuadratic(alpha=0.0306, length_scale=240) + WhiteKernel(noise_level=1e-05);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1042,8980442039;2313,0229449017;1000,9976296105;92,2273243559;942,5528086149;1078,2101012923;846,5773337093;1061,5649563628;1076,0829480733
1623;GeneralCashierData_weekly;full;mean;pca;;;0,8;Matern(length_scale=1, nu=1.5) * WhiteKernel(noise_level=1) + RationalQuadratic(alpha=1, length_scale=1);1000;5;True;True;False;Matern(length_scale=0.0556, nu=1.5) * WhiteKernel(noise_level=1e-05) + RationalQuadratic(alpha=209, length_scale=326);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1042,8990719494;2313,0235367569;1000,9976296105;92,2273243559;942,5528086149;1078,2101012923;846,5773337093;1061,5649563628;1076,0829480733
886;GeneralCashierData_weekly;full;mean;None;;;0,8;31.6**2 * RationalQuadratic(alpha=1, length_scale=1) + WhiteKernel(noise_level=1);10;0;False;True;False;0.00316**2 * RationalQuadratic(alpha=1, length_scale=1) + WhiteKernel(noise_level=1e-05);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1042,8992728018;2313,0242499843;1000,9976296171;92,2273243521;942,5528086261;1078,2101012951;846,5773337207;1061,5649563684;1076,0829480752
562;GeneralCashierData_weekly;full;mean;None;;;0,8;31.6**2 * RationalQuadratic(alpha=1, length_scale=1) + RBF(length_scale=1);10;0;False;True;False;0.00316**2 * RationalQuadratic(alpha=1, length_scale=1) + RBF(length_scale=1);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;948,090334191;2313,0242499845;1000,9976296175;92,2273243521;942,5528086268;1078,2101012956;846,577333721;1061,5649563688;1076,0829480754
433;GeneralCashierData_weekly;full;mean;None;;;0,8;31.6**2 * ExpSineSquared(length_scale=1, periodicity=52) * RationalQuadratic(alpha=1, length_scale=1);10;0;False;True;False;0.00316**2 * ExpSineSquared(length_scale=1, periodicity=52) * RationalQuadratic(alpha=1, length_scale=1);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1042,8992728034;2313,0242499857;1000,9976296195;92,2273243519;942,5528086303;1078,2101012976;846,5773337226;1061,5649563707;1076,0829480765
661;GeneralCashierData_weekly;full;mean;None;;;0,8;Matern(length_scale=1, nu=1.5) + ExpSineSquared(length_scale=1, periodicity=52);1000;5;False;True;False;Matern(length_scale=0.0556, nu=1.5) + ExpSineSquared(length_scale=3.21e+04, periodicity=55.5);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1041,8584572456;2313,0242499857;1000,9976296208;92,2273243516;942,5528086316;1078,2101012985;846,5773337246;1061,5649563716;1076,0829480778
5;GeneralCashierData_weekly;full;mean;None;;;0,8;31.6**2 + Matern(length_scale=1, nu=1.5) * WhiteKernel(noise_level=1);0,001;5;True;True;False;0.00316**2 + Matern(length_scale=0.000363, nu=1.5) * WhiteKernel(noise_level=0.999);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1042,9003157049;2313,0242499868;1000,9976296214;92,2273243518;942,5528086333;1078,2101012998;846,5773337241;1061,5649563724;1076,0829480776
12;GeneralCashierData_weekly;full;mean;None;;;0,8;31.6**2 + RationalQuadratic(alpha=1, length_scale=1) * WhiteKernel(noise_level=1);1;10;False;True;False;0.00316**2 + RationalQuadratic(alpha=1, length_scale=1) * WhiteKernel(noise_level=1e-05);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1042,9003157049;2313,0242499868;1000,9976296214;92,2273243518;942,5528086333;1078,2101012998;846,5773337241;1061,5649563724;1076,0829480776
14;GeneralCashierData_weekly;full;mean;None;;;0,8;Matern(length_scale=1, nu=1.5) + RBF(length_scale=1);1,00E-05;0;False;True;False;Matern(length_scale=1, nu=1.5) + RBF(length_scale=1);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;0,0052144755;2313,0242499868;1000,9976296214;92,2273243518;942,5528086333;1078,2101012998;846,5773337241;1061,5649563724;1076,0829480776
33;GeneralCashierData_weekly;full;mean;None;;;0,8;ExpSineSquared(length_scale=1, periodicity=52) * RationalQuadratic(alpha=1, length_scale=1) * WhiteKernel(noise_level=1);1,00E-05;10;False;True;False;ExpSineSquared(length_scale=1, periodicity=52) * RationalQuadratic(alpha=1, length_scale=1) * WhiteKernel(noise_level=1);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1042,9003157049;2313,0242499868;1000,9976296214;92,2273243518;942,5528086333;1078,2101012998;846,5773337241;1061,5649563724;1076,0829480776
37;GeneralCashierData_weekly;full;mean;None;;;0,8;31.6**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1);0,1;5;True;True;False;38.4**2 * RBF(length_scale=0.00133) * WhiteKernel(noise_level=0.000609);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1042,9003157049;2313,0242499868;1000,9976296214;92,2273243518;942,5528086333;1078,2101012998;846,5773337241;1061,5649563724;1076,0829480776
38;GeneralCashierData_weekly;full;mean;None;;;0,8;31.6**2 + Matern(length_scale=1, nu=1.5) * RBF(length_scale=1);0,001;0;False;True;False;0.00316**2 + Matern(length_scale=1, nu=1.5) * RBF(length_scale=1);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1,0418584572;2313,0242499868;1000,9976296214;92,2273243518;942,5528086333;1078,2101012998;846,5773337241;1061,5649563724;1076,0829480776
50;GeneralCashierData_weekly;full;mean;None;;;0,8;Matern(length_scale=1, nu=1.5) * RBF(length_scale=1) + WhiteKernel(noise_level=1);1000;5;True;True;False;Matern(length_scale=120, nu=1.5) * RBF(length_scale=1.61e-05) + WhiteKernel(noise_level=1e-05);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1041,8584572581;2313,0242499868;1000,9976296214;92,2273243518;942,5528086333;1078,2101012998;846,5773337241;1061,5649563724;1076,0829480776
65;GeneralCashierData_weekly;full;mean;None;;;0,8;31.6**2 * WhiteKernel(noise_level=1) + Matern(length_scale=1, nu=1.5);0,001;0;False;True;False;0.00316**2 * WhiteKernel(noise_level=1e-05) + Matern(length_scale=1, nu=1.5);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1,0418585613;2313,0242499868;1000,9976296214;92,2273243518;942,5528086333;1078,2101012998;846,5773337241;1061,5649563724;1076,0829480776
91;GeneralCashierData_weekly;full;mean;None;;;0,8;31.6**2 + RationalQuadratic(alpha=1, length_scale=1) * WhiteKernel(noise_level=1);0,1;10;False;True;False;0.00316**2 + RationalQuadratic(alpha=3.08e+04, length_scale=4.53e+04) * WhiteKernel(noise_level=0.9);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1042,9003157049;2313,0242499868;1000,9976296214;92,2273243518;942,5528086333;1078,2101012998;846,5773337241;1061,5649563724;1076,0829480776
93;GeneralCashierData_weekly;full;mean;None;;;0,8;Matern(length_scale=1, nu=1.5) * RationalQuadratic(alpha=1, length_scale=1) * WhiteKernel(noise_level=1);1;10;False;True;False;Matern(length_scale=1, nu=1.5) * RationalQuadratic(alpha=1, length_scale=1) * WhiteKernel(noise_level=1e-05);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1042,9003157049;2313,0242499868;1000,9976296214;92,2273243518;942,5528086333;1078,2101012998;846,5773337241;1061,5649563724;1076,0829480776
108;GeneralCashierData_weekly;full;mean;None;;;0,8;31.6**2 * RBF(length_scale=1) * RationalQuadratic(alpha=1, length_scale=1);1000;0;False;True;False;0.00316**2 * RBF(length_scale=1) * RationalQuadratic(alpha=1, length_scale=1);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1042,9003052759;2313,0242499868;1000,9976296214;92,2273243518;942,5528086333;1078,2101012998;846,5773337241;1061,5649563724;1076,0829480776
114;GeneralCashierData_weekly;full;mean;None;;;0,8;RBF(length_scale=1) * WhiteKernel(noise_level=1);1000;5;False;True;False;RBF(length_scale=0.0556) * WhiteKernel(noise_level=1e-05);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1042,9003157049;2313,0242499868;1000,9976296214;92,2273243518;942,5528086333;1078,2101012998;846,5773337241;1061,5649563724;1076,0829480776
123;GeneralCashierData_weekly;full;mean;None;;;0,8;Matern(length_scale=1, nu=1.5) * RationalQuadratic(alpha=1, length_scale=1) * WhiteKernel(noise_level=1);1,00E-05;10;True;True;False;Matern(length_scale=2.11e+03, nu=1.5) * RationalQuadratic(alpha=0.00133, length_scale=0.000658) * WhiteKernel(noise_level=1);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1042,9003157049;2313,0242499868;1000,9976296214;92,2273243518;942,5528086333;1078,2101012998;846,5773337241;1061,5649563724;1076,0829480776
125;GeneralCashierData_weekly;full;mean;None;;;0,8;31.6**2 * ExpSineSquared(length_scale=1, periodicity=52) * RationalQuadratic(alpha=1, length_scale=1);1000;10;False;True;False;0.00316**2 * ExpSineSquared(length_scale=1, periodicity=52) * RationalQuadratic(alpha=1, length_scale=1);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1042,9003052759;2313,0242499868;1000,9976296214;92,2273243518;942,5528086333;1078,2101012998;846,5773337241;1061,5649563724;1076,0829480776
133;GeneralCashierData_weekly;full;mean;None;;;0,8;31.6**2 * Matern(length_scale=1, nu=1.5) * WhiteKernel(noise_level=1);1000;10;False;True;False;0.00316**2 * Matern(length_scale=1, nu=1.5) * WhiteKernel(noise_level=1e-05);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1042,9003157049;2313,0242499868;1000,9976296214;92,2273243518;942,5528086333;1078,2101012998;846,5773337241;1061,5649563724;1076,0829480776
137;GeneralCashierData_weekly;full;mean;None;;;0,8;Matern(length_scale=1, nu=1.5) * RBF(length_scale=1) * WhiteKernel(noise_level=1);1,00E-05;5;False;True;False;Matern(length_scale=1, nu=1.5) * RBF(length_scale=1) * WhiteKernel(noise_level=1);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1042,9003157049;2313,0242499868;1000,9976296214;92,2273243518;942,5528086333;1078,2101012998;846,5773337241;1061,5649563724;1076,0829480776
141;GeneralCashierData_weekly;full;mean;None;;;0,8;31.6**2 + RBF(length_scale=1) * WhiteKernel(noise_level=1);0,001;5;True;True;False;0.00316**2 + RBF(length_scale=0.000363) * WhiteKernel(noise_level=0.999);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1042,9003157049;2313,0242499868;1000,9976296214;92,2273243518;942,5528086333;1078,2101012998;846,5773337241;1061,5649563724;1076,0829480776
157;GeneralCashierData_weekly;full;mean;None;;;0,8;RationalQuadratic(alpha=1, length_scale=1) * WhiteKernel(noise_level=1);0,001;0;False;True;False;RationalQuadratic(alpha=1, length_scale=1) * WhiteKernel(noise_level=0.999);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1042,9003157049;2313,0242499868;1000,9976296214;92,2273243518;942,5528086333;1078,2101012998;846,5773337241;1061,5649563724;1076,0829480776
160;GeneralCashierData_weekly;full;mean;None;;;0,8;31.6**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1);0,1;0;False;True;False;0.00316**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.9);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1042,8898867018;2313,0242499868;1000,9976296214;92,2273243518;942,5528086333;1078,2101012998;846,5773337241;1061,5649563724;1076,0829480776
182;GeneralCashierData_weekly;full;mean;None;;;0,8;31.6**2 * ExpSineSquared(length_scale=1, periodicity=52) * WhiteKernel(noise_level=1);1000;0;False;True;False;0.00316**2 * ExpSineSquared(length_scale=1, periodicity=52) * WhiteKernel(noise_level=1e-05);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1042,9003157049;2313,0242499868;1000,9976296214;92,2273243518;942,5528086333;1078,2101012998;846,5773337241;1061,5649563724;1076,0829480776
188;GeneralCashierData_weekly;full;mean;None;;;0,8;31.6**2 + Matern(length_scale=1, nu=1.5) + ExpSineSquared(length_scale=1, periodicity=52);1,00E-05;5;False;True;False;0.00316**2 + Matern(length_scale=0.000363, nu=1.5) + ExpSineSquared(length_scale=3.81e-05, periodicity=58.7);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;0,0052144755;2313,0242499866;1000,9976296214;92,2273243518;942,5528086333;1078,2101012998;846,5773337241;1061,5649563724;1076,0829480776
